Pincode,AreaCode,ProcessCode,HubZoneName,HubCity,HubState,COD,PrePaid,HasReversePickUpService,xpressbee,delhivery,shadowfax,dtdc,disableclientidsno
301043,,,North,MAHWA,RAJASTHAN,Y,Y,Y,,,,,
301044,,,North,MAHWA,RAJASTHAN,Y,Y,Y,,,,,
301106,,,North,MAHWA,RAJASTHAN,Y,Y,Y,,,,,
301160,,,North,MAHWA,RAJASTHAN,Y,Y,Y,,,,,
301211,,,North,MAHWA,RAJASTHAN,Y,Y,Y,,,,,
301306,,,North,MAHWA,RAJASTHAN,Y,Y,Y,,,,,
301307,,,North,MAHWA,RAJASTHAN,Y,Y,Y,,,,,
301308,,,North,MAHWA,RAJASTHAN,Y,Y,Y,,,,,
303509,,,North,Mahwa,RAJASTHAN,N,N,Y,,,,,
321608,,,North,MAHWA,RAJASTHAN,Y,Y,Y,,,,,
321609,,,North,MAHWA,RAJASTHAN,Y,Y,Y,,,,,
321610,,,North,Mahwa,RAJASTHAN,Y,Y,Y,,,,,
321611,,,North,Mahwa,RAJASTHAN,N,N,Y,,,,,
321612,,,North,Mahwa,RAJASTHAN,Y,Y,Y,,,,,
321613,,,North,Mahwa,RAJASTHAN,N,N,Y,,,,,
321615,,,North,Mahwa,RAJASTHAN,N,N,Y,,,,,
321616,,,North,MAHWA,RAJASTHAN,Y,Y,Y,,,,,
321618,,,North,MAHWA,RAJASTHAN,Y,Y,Y,,,,,
321619,,,North,MAHWA,RAJASTHAN,Y,Y,Y,,,,,
321620,,,North,MAHWA,RAJASTHAN,Y,Y,Y,,,,,
321621,,,North,MAHWA,RAJASTHAN,Y,Y,Y,,,,,
321622,,,North,MAHWA,RAJASTHAN,Y,Y,Y,,,,,
321623,,,North,MAHWA,RAJASTHAN,Y,Y,Y,,,,,
321625,,,North,MAHWA,RAJASTHAN,Y,Y,Y,,,,,
321626,,,North,MAHWA,RAJASTHAN,Y,Y,Y,,,,,
321628,,,North,MAHWA,RAJASTHAN,Y,Y,Y,,,,,
321629,,,North,MAHWA,RAJASTHAN,Y,Y,Y,,,,,
321630,,,North,MAHWA,RAJASTHAN,Y,Y,Y,,,,,
321631,,,North,MAHWA,RAJASTHAN,Y,Y,Y,,,,,
322240,,,North,Mahwa,RAJASTHAN,N,N,Y,,,,,
304501,,,North,MALPURA,RAJASTHAN,Y,Y,Y,,,,,
304502,,,North,MALPURA,RAJASTHAN,Y,Y,Y,,,,,
304503,,,North,Malpura,RAJASTHAN,N,N,Y,,,,,
304504,,,North,Malpura,RAJASTHAN,N,N,Y,,,,,
304506,,,North,MALPURA,RAJASTHAN,Y,Y,Y,,,,,
304509,,,North,MALPURA,RAJASTHAN,Y,Y,Y,,,,,
331025,,,North,MALSISAR,RAJASTHAN,Y,Y,Y,,,,,
331026,,,North,MALSISAR,RAJASTHAN,Y,Y,Y,,,,,
331028,,,North,MALSISAR,RAJASTHAN,Y,Y,Y,,,,,
333025,,,North,MALSISAR,RAJASTHAN,Y,Y,Y,,,,,
341514,,,North,MERTA,RAJASTHAN,Y,Y,Y,,,,,
341544,,,North,MERTA,RAJASTHAN,Y,Y,Y,,,,,
341545,,,North,MERTA,RAJASTHAN,Y,Y,Y,,,,,
341546,,,North,MERTA,RAJASTHAN,Y,Y,Y,,,,,
341547,,,North,MERTA,RAJASTHAN,Y,Y,Y,,,,,
301706,,,North,ALWAR,RAJASTHAN,Y,Y,Y,,,,,
303001,,,North,JAIPUR,RAJASTHAN,N,N,Y,,,,,
303301,,,North,JAIPUR,RAJASTHAN,N,N,Y,,,,,
303802,,,North,JAIPUR,RAJASTHAN,N,N,Y,,,,,
311025,,,North,BHILWARA,RAJASTHAN,Y,Y,Y,,,,,
321607,,,North,ALWAR,RAJASTHAN,N,N,Y,,,,,
331027,,,North,JHUNJHUNU,RAJASTHAN,Y,Y,Y,,,,,
331029,,,North,CHURU,RAJASTHAN,Y,Y,Y,,,,,
331501,,,North,CHURU,RAJASTHAN,Y,Y,Y,,,,,
331502,,,North,CHURU,RAJASTHAN,Y,Y,Y,,,,,
331517,,,North,CHURU,RAJASTHAN,N,N,Y,,,,,
331801,,,North,BIKANER,RAJASTHAN,Y,Y,Y,,,,,
331811,,,North,BIKANER,RAJASTHAN,N,N,Y,,,,,
334021,,,North,BIKANER,RAJASTHAN,N,N,Y,,,,,
334202,,,North,BIKANER,RAJASTHAN,N,N,Y,,,,,
334302,,,North,BIKANER,RAJASTHAN,N,N,Y,,,,,
334305,,,North,BIKANER,RAJASTHAN,N,N,Y,,,,,
334601,,,North,BIKANER,RAJASTHAN,N,N,Y,,,,,
334604,,,North,BIKANER,RAJASTHAN,N,N,Y,,,,,
334804,,,North,BIKANER,RAJASTHAN,N,N,Y,,,,,
335022,,,North,SRI GANGANAGAR,RAJASTHAN,N,N,Y,,,,,
335023,,,North,SRI GANGANAGAR,RAJASTHAN,N,N,Y,,,,,
335027,,,North,SRI GANGANAGAR,RAJASTHAN,N,N,Y,,,,,
335504,,,North,HANUMANGARH,RAJASTHAN,Y,Y,Y,,,,,
335802,,,North,HANUMANGARH,RAJASTHAN,Y,Y,Y,,,,,
341024,,,North,NAGAUR,RAJASTHAN,N,N,Y,,,,,
341025,,,North,NAGAUR,RAJASTHAN,N,N,Y,,,,,
341301,,,North,NAGAUR,RAJASTHAN,Y,Y,Y,,,,,
341501,,,North,NAGAUR,RAJASTHAN,N,N,Y,,,,,
360540,,,North,JAMNAGAR,RAJASTHAN,N,N,Y,,,,,
321024,,,North,Nagar,RAJASTHAN,N,N,Y,,,,,
341002,,,North,NAGAUR,RAJASTHAN,Y,Y,Y,,,,,
341011,,,North,NAGAUR,RAJASTHAN,Y,Y,Y,,,,,
305402,,,North,Nasirabad,RAJASTHAN,N,N,Y,,,,,
305411,,,North,NASIRABAD,RAJASTHAN,Y,Y,Y,,,,,
305413,,,North,NASIRABAD,RAJASTHAN,Y,Y,Y,,,,,
305601,,,North,NASIRABAD,RAJASTHAN,Y,Y,Y,,,,,
305621,,,North,Nasirabad,RAJASTHAN,N,N,Y,,,,,
305626,,,North,NASIRABAD,RAJASTHAN,Y,Y,Y,,,,,
313303,,,North,NATHDWARA,RAJASTHAN,Y,Y,Y,,,,,
332704,,,North,NEEM KA THANA,RAJASTHAN,Y,Y,Y,,,,,
332711,,,North,Neem ka Thana,RAJASTHAN,Y,Y,Y,,,,,
332713,,,North,NEEM KA THANA,RAJASTHAN,Y,Y,Y,,,,,
332714,,,North,NEEM KA THANA,RAJASTHAN,Y,Y,Y,,,,,
332716,,,North,NEEM KA THANA,RAJASTHAN,Y,Y,Y,,,,,
332717,,,North,NEEM KA THANA,RAJASTHAN,Y,Y,Y,,,,,
333310,,,North,Neem ka Thana,RAJASTHAN,N,N,Y,,,,,
333801,,,North,NEEM KA THANA,RAJASTHAN,Y,Y,Y,,,,,
301020,,,North,NEEMRANA,RAJASTHAN,Y,Y,Y,,,,,
301427,,,North,Neemrana,RAJASTHAN,N,N,Y,,,,,
301701,,,North,NEEMRANA,RAJASTHAN,Y,Y,Y,,,,,
301703,,,North,Neemrana,RAJASTHAN,N,N,Y,,,,,
301705,,,North,NEEMRANA,RAJASTHAN,Y,Y,Y,,,,,
301708,,,North,Neemrana,RAJASTHAN,N,N,Y,,,,,
301709,,,North,Neemrana,RAJASTHAN,N,N,Y,,,,,
301714,,,North,Neemrana,RAJASTHAN,N,N,Y,,,,,
312607,,,North,NIMBAHERA,RAJASTHAN,Y,Y,Y,,,,,
312608,,,North,NIMBAHERA,RAJASTHAN,Y,Y,Y,,,,,
312609,,,North,NIMBAHERA,RAJASTHAN,Y,Y,Y,,,,,
312610,,,North,NIMBAHERA,RAJASTHAN,Y,Y,Y,,,,,
312611,,,North,NIMBAHERA,RAJASTHAN,Y,Y,Y,,,,,
321617,,,North,NIMBAHERA,RAJASTHAN,Y,Y,Y,,,,,
335523,,,North,Nohar,RAJASTHAN,Y,Y,Y,,,,,
335024,,,North,PADAMPUR,RAJASTHAN,Y,Y,Y,,,,,
335041,,,North,PADAMPUR,RAJASTHAN,Y,Y,Y,,,,,
306117,,,North,PALI,RAJASTHAN,Y,Y,Y,,,,,
306118,,,North,Pali,RAJASTHAN,Y,Y,Y,,,,,
306702,,,North,PALI,RAJASTHAN,Y,Y,Y,,,,,
303608,,,North,PALI,RAJASTHAN,Y,Y,Y,,,,,
305814,,,North,Parbatsar,RAJASTHAN,Y,Y,Y,,,,,
305819,,,North,Parbatsar,RAJASTHAN,Y,Y,Y,,,,,
341512,,,North,PARBATSAR,RAJASTHAN,Y,Y,Y,,,,,
303010,,,North,Phulera,RAJASTHAN,Y,Y,Y,,,,,
303328,,,North,Phulera,RAJASTHAN,N,N,Y,,,,,
303329,,,North,Phulera,RAJASTHAN,N,N,Y,,,,,
303330,,,North,Phulera,RAJASTHAN,N,N,Y,,,,,
303331,,,North,Phulera,RAJASTHAN,N,N,Y,,,,,
303338,,,North,Phulera,RAJASTHAN,Y,Y,Y,,,,,
303339,,,North,Phulera,RAJASTHAN,N,N,Y,,,,,
303340,,,North,Phulera,RAJASTHAN,N,N,Y,,,,,
303348,,,North,Phulera,RAJASTHAN,N,N,Y,,,,,
303604,,,North,Phulera,RAJASTHAN,Y,Y,Y,,,,,
341522,,,North,Phulera,RAJASTHAN,N,N,Y,,,,,
331305,,,North,Pilani,RAJASTHAN,Y,Y,Y,,,,,
331306,,,North,Pilani,RAJASTHAN,N,N,Y,,,,,
331307,,,North,Pilani,RAJASTHAN,Y,Y,Y,,,,,
331321,,,North,Pilani,RAJASTHAN,Y,Y,Y,,,,,
333027,,,North,Pilani,RAJASTHAN,Y,Y,Y,,,,,
333029,,,North,Pilani,RAJASTHAN,Y,Y,Y,,,,,
333030,,,North,Pilani,RAJASTHAN,N,N,Y,,,,,
333031,,,North,Pilani,RAJASTHAN,Y,Y,Y,,,,,
335801,,,North,Pilibanga,RAJASTHAN,Y,Y,Y,,,,,
335803,,,North,PILIBANGA,RAJASTHAN,Y,Y,Y,,,,,
342604,,,North,PIPARCITY,RAJASTHAN,Y,Y,Y,,,,,
305022,,,North,PUSHKAR,RAJASTHAN,Y,Y,Y,,,,,
311024,,,North,Raila,RAJASTHAN,N,N,Y,,,,,
311030,,,North,Raila,RAJASTHAN,N,N,Y,,,,,
311401,,,North,Raila,RAJASTHAN,N,N,Y,,,,,
335021,,,North,Raisinghnagar,RAJASTHAN,Y,Y,Y,,,,,
335039,,,North,Raisinghnagar,RAJASTHAN,Y,Y,Y,,,,,
335051,,,North,RAISINGHNAGAR,RAJASTHAN,Y,Y,Y,,,,,
335061,,,North,Raisinghnagar,RAJASTHAN,N,N,Y,,,,,
335074,,,North,RAISINGHNAGAR,RAJASTHAN,Y,Y,Y,,,,,
301408,,,North,RAJGARH RJ,RAJASTHAN,Y,Y,Y,,,,,
301406,,,North,Rajgarh-RJ,RAJASTHAN,N,N,Y,,,,,
301409,,,North,Rajgarh-RJ,RAJASTHAN,N,N,Y,,,,,
301410,,,North,Rajgarh-RJ,RAJASTHAN,N,N,Y,,,,,
301413,,,North,Rajgarh-RJ,RAJASTHAN,N,N,Y,,,,,
301414,,,North,Rajgarh-RJ,RAJASTHAN,Y,Y,Y,,,,,
325226,,,North,RAMGANJ MANDI,RAJASTHAN,Y,Y,Y,,,,,
325227,,,North,RAMGANJ MANDI,RAJASTHAN,Y,Y,Y,,,,,
326502,,,North,RAMGANJ MANDI,RAJASTHAN,Y,Y,Y,,,,,
326503,,,North,RAMGANJ MANDI,RAJASTHAN,Y,Y,Y,,,,,
326513,,,North,RAMGANJ MANDI,RAJASTHAN,Y,Y,Y,,,,,
326521,,,North,RAMGANJ MANDI,RAJASTHAN,Y,Y,Y,,,,,
301025,,,North,RAMGARH RJ,RAJASTHAN,Y,Y,Y,,,,,
301026,,,North,RAMGARH RJ,RAJASTHAN,Y,Y,Y,,,,,
332023,,,North,Ramgarh-RJ,RAJASTHAN,N,N,Y,,,,,
341519,,,North,Ramgarh-RJ,RAJASTHAN,N,N,Y,,,,,
335524,,,North,Rawatsar,RAJASTHAN,Y,Y,Y,,,,,
332411,,,North,Reengus,RAJASTHAN,N,N,Y,,,,,
332719,,,North,Reengus,RAJASTHAN,N,N,Y,,,,,
303123,,,North,Renwal,RAJASTHAN,N,N,Y,,,,,
303603,,,North,Renwal,RAJASTHAN,N,N,Y,,,,,
332710,,,North,Renwal,RAJASTHAN,Y,Y,Y,,,,,
332742,,,North,Renwal,RAJASTHAN,N,N,Y,,,,,
341507,,,North,Renwal,RAJASTHAN,N,N,Y,,,,,
303602,,,North,RINGUS,RAJASTHAN,Y,Y,Y,,,,,
332404,,,North,RINGUS,RAJASTHAN,Y,Y,Y,,,,,
332602,,,North,RINGUS,RAJASTHAN,Y,Y,Y,,,,,
332603,,,North,RINGUS,RAJASTHAN,Y,Y,Y,,,,,
303104,,,North,SAHPURA,RAJASTHAN,Y,Y,Y,,,,,
303121,,,North,SAHPURA,RAJASTHAN,Y,Y,Y,,,,,
331401,,,North,Sardarshahar,RAJASTHAN,Y,Y,Y,,,,,
331402,,,North,Sardarshahar,RAJASTHAN,Y,Y,Y,,,,,
331403,,,North,Sardarshahar,RAJASTHAN,Y,Y,Y,,,,,
331404,,,North,Sardarshahar,RAJASTHAN,Y,Y,Y,,,,,
331411,,,North,Sardarshahar,RAJASTHAN,Y,Y,Y,,,,,
331031,,,North,Sardarshahr,RAJASTHAN,N,N,Y,,,,,
322022,,,North,Sawai Madhopur,RAJASTHAN,Y,Y,Y,,,,,
322027,,,North,Sawai Madhopur,RAJASTHAN,N,N,Y,,,,,
322029,,,North,Sawai Madhopur,RAJASTHAN,N,N,Y,,,,,
322701,,,North,Sawai Madhopur,RAJASTHAN,N,N,Y,,,,,
322702,,,North,Sawai Madhopur,RAJASTHAN,N,N,Y,,,,,
322215,,,North,Sawai Madhopur,RAJASTHAN,Y,Y,Y,,,,,
322001,,,North,Sawaimadhopur,RAJASTHAN,Y,Y,Y,,,,,
322021,,,North,Sawaimadhopur,RAJASTHAN,Y,Y,Y,,,,,
331803,,,North,SHRI DUNGARGARH,RAJASTHAN,Y,Y,Y,,,,,
335002,,,North,Shri Ganganagar,RAJASTHAN,N,N,Y,,,,,
332715,,,North,SHRI MADHOPUR,RAJASTHAN,Y,Y,Y,,,,,
331701,,,North,Sidhmukh,RAJASTHAN,N,N,Y,,,,,
332001,,,North,Sikar,RAJASTHAN,Y,Y,Y,,,,,
332022,,,North,Sikar,RAJASTHAN,N,N,Y,,,,,
332024,,,North,Sikar,RAJASTHAN,Y,Y,Y,,,,,
332027,,,North,Sikar,RAJASTHAN,Y,Y,Y,,,,,
332031,,,North,Sikar,RAJASTHAN,Y,Y,Y,,,,,
332032,,,North,Sikar,RAJASTHAN,N,N,Y,,,,,
332033,,,North,Sikar,RAJASTHAN,Y,Y,Y,,,,,
332034,,,North,Sikar,RAJASTHAN,Y,Y,Y,,,,,
332035,,,North,Sikar,RAJASTHAN,Y,Y,Y,,,,,
332036,,,North,Sikar,RAJASTHAN,Y,Y,Y,,,,,
332037,,,North,Sikar,RAJASTHAN,Y,Y,Y,,,,,
332038,,,North,Sikar,RAJASTHAN,Y,Y,Y,,,,,
332039,,,North,Sikar,RAJASTHAN,N,N,Y,,,,,
332040,,,North,Sikar,RAJASTHAN,Y,Y,Y,,,,,
332043,,,North,Sikar,RAJASTHAN,N,N,Y,,,,,
332044,,,North,Sikar,RAJASTHAN,Y,Y,Y,,,,,
332045,,,North,Sikar,RAJASTHAN,Y,Y,Y,,,,,
332407,,,North,Sikar,RAJASTHAN,N,N,Y,,,,,
332408,,,North,Sikar,RAJASTHAN,Y,Y,Y,,,,,
332409,,,North,Sikar,RAJASTHAN,Y,Y,Y,,,,,
333043,,,North,Sikar,RAJASTHAN,N,N,Y,,,,,
333044,,,North,Sikar,RAJASTHAN,Y,Y,Y,,,,,
333045,,,North,Sikar,RAJASTHAN,N,N,Y,,,,,
333046,,,North,Sikar,RAJASTHAN,Y,Y,Y,,,,,
333047,,,North,Sikar,RAJASTHAN,Y,Y,Y,,,,,
333048,,,North,Sikar,RAJASTHAN,Y,Y,Y,,,,,
306024,,,North,SOJAT CITY,RAJASTHAN,Y,Y,Y,,,,,
306025,,,North,SOJAT CITY,RAJASTHAN,Y,Y,Y,,,,,
306026,,,North,SOJAT CITY,RAJASTHAN,Y,Y,Y,,,,,
306027,,,North,SOJAT CITY,RAJASTHAN,Y,Y,Y,,,,,
306028,,,North,SOJAT CITY,RAJASTHAN,Y,Y,Y,,,,,
335001,,,North,Sriganganagar,RAJASTHAN,Y,Y,Y,,,,,
335026,,,North,Sriganganagar,RAJASTHAN,Y,Y,Y,,,,,
335042,,,North,Sriganganagar,RAJASTHAN,Y,Y,Y,,,,,
335043,,,North,Sriganganagar,RAJASTHAN,Y,Y,Y,,,,,
335902,,,North,Sriganganagar,RAJASTHAN,Y,Y,Y,,,,,
335702,,,North,Srivijaynagar,RAJASTHAN,N,N,Y,,,,,
335704,,,North,Srivijaynagar,RAJASTHAN,Y,Y,Y,,,,,
331503,,,North,Sujangarh,RAJASTHAN,N,N,Y,,,,,
331506,,,North,Sujangarh,RAJASTHAN,Y,Y,Y,,,,,
341304,,,North,Sujangarh,RAJASTHAN,N,N,Y,,,,,
341316,,,North,Sujangarh,RAJASTHAN,N,N,Y,,,,,
306127,,,North,SUMERPUR,RAJASTHAN,Y,Y,Y,,,,,
306128,,,North,SUMERPUR,RAJASTHAN,Y,Y,Y,,,,,
306505,,,North,SUMERPUR,RAJASTHAN,Y,Y,Y,,,,,
306913,,,North,SUMERPUR,RAJASTHAN,Y,Y,Y,,,,,
332745,,,North,SURATGARH,RAJASTHAN,Y,Y,Y,,,,,
332747,,,North,SURATGARH,RAJASTHAN,Y,Y,Y,,,,,
332748,,,North,SURATGARH,RAJASTHAN,Y,Y,Y,,,,,
335804,,,North,SURATGARH,RAJASTHAN,Y,Y,Y,,,,,
335805,,,North,SURATGARH,RAJASTHAN,Y,Y,Y,,,,,
335806,,,North,SURATGARH,RAJASTHAN,Y,Y,Y,,,,,
335807,,,North,SURATGARH,RAJASTHAN,Y,Y,Y,,,,,
355702,,,North,SURATGARH,RAJASTHAN,Y,Y,Y,,,,,
306912,,,North,TAKHATGARH,RAJASTHAN,Y,Y,Y,,,,,
331002,,,North,Taranagar,RAJASTHAN,Y,Y,Y,,,,,
125075,,,North,TIBBI,RAJASTHAN,Y,Y,Y,,,,,
125102,,,North,TIBBI,RAJASTHAN,Y,Y,Y,,,,,
335525,,,North,TIBBI,RAJASTHAN,Y,Y,Y,,,,,
335526,,,North,TIBBI,RAJASTHAN,Y,Y,Y,,,,,
301036,,,North,Tijara,RAJASTHAN,Y,Y,Y,,,,,
301411,,,North,TIJARA,RAJASTHAN,Y,Y,Y,,,,,
301416,,,North,Tijara,RAJASTHAN,N,N,Y,,,,,
301702,,,North,TIJARA,RAJASTHAN,Y,Y,Y,,,,,
304001,,,North,Tonk,RAJASTHAN,Y,Y,Y,,,,,
304005,,,North,Tonk,RAJASTHAN,N,N,Y,,,,,
304020,,,North,Tonk,RAJASTHAN,N,N,Y,,,,,
304021,,,North,Tonk,RAJASTHAN,Y,Y,Y,,,,,
304022,,,North,Tonk,RAJASTHAN,Y,Y,Y,,,,,
304024,,,North,Tonk,RAJASTHAN,N,N,Y,,,,,
304026,,,North,Tonk,RAJASTHAN,N,N,Y,,,,,
304801,,,North,Tonk,RAJASTHAN,N,N,Y,,,,,
313023,,,North,Udaipur,RAJASTHAN,Y,Y,Y,,,,,
313025,,,North,Udaipur,RAJASTHAN,Y,Y,Y,,,,,
313030,,,North,Udaipur,RAJASTHAN,Y,Y,Y,,,,,
313032,,,North,Udaipur,RAJASTHAN,Y,Y,Y,,,,,
313033,,,North,Udaipur,RAJASTHAN,Y,Y,Y,,,,,
313034,,,North,Udaipur,RAJASTHAN,Y,Y,Y,,,,,
313606,,,North,Udaipur,RAJASTHAN,Y,Y,Y,,,,,
313607,,,North,Udaipur,RAJASTHAN,Y,Y,Y,,,,,
313608,,,North,Udaipur,RAJASTHAN,Y,Y,Y,,,,,
313609,,,North,Udaipur,RAJASTHAN,Y,Y,Y,,,,,
313610,,,North,Udaipur,RAJASTHAN,Y,Y,Y,,,,,
313612,,,North,Udaipur,RAJASTHAN,Y,Y,Y,,,,,
313613,,,North,Udaipur,RAJASTHAN,Y,Y,Y,,,,,
332723,,,North,UDAIPURWATI,RAJASTHAN,Y,Y,Y,,,,,
332724,,,North,UDAIPURWATI,RAJASTHAN,Y,Y,Y,,,,,
332725,,,North,UDAIPURWATI,RAJASTHAN,Y,Y,Y,,,,,
332726,,,North,UDAIPURWATI,RAJASTHAN,Y,Y,Y,,,,,
332727,,,North,UDAIPURWATI,RAJASTHAN,Y,Y,Y,,,,,
332728,,,North,UDAIPURWATI,RAJASTHAN,Y,Y,Y,,,,,
332729,,,North,UDAIPURWATI,RAJASTHAN,Y,Y,Y,,,,,
332730,,,North,UDAIPURWATI,RAJASTHAN,Y,Y,Y,,,,,
332731,,,North,UDAIPURWATI,RAJASTHAN,Y,Y,Y,,,,,
332732,,,North,UDAIPURWATI,RAJASTHAN,Y,Y,Y,,,,,
332733,,,North,UDAIPURWATI,RAJASTHAN,Y,Y,Y,,,,,
332734,,,North,UDAIPURWATI,RAJASTHAN,Y,Y,Y,,,,,
332735,,,North,UDAIPURWATI,RAJASTHAN,Y,Y,Y,,,,,
332736,,,North,UDAIPURWATI,RAJASTHAN,Y,Y,Y,,,,,
332737,,,North,UDAIPURWATI,RAJASTHAN,Y,Y,Y,,,,,
332738,,,North,UDAIPURWATI,RAJASTHAN,Y,Y,Y,,,,,
332739,,,North,UDAIPURWATI,RAJASTHAN,Y,Y,Y,,,,,
332740,,,North,UDAIPURWATI,RAJASTHAN,Y,Y,Y,,,,,
333014,,,North,UDAIPURWATI,RAJASTHAN,Y,Y,Y,,,,,
333015,,,North,UDAIPURWATI,RAJASTHAN,Y,Y,Y,,,,,
333016,,,North,UDAIPURWATI,RAJASTHAN,Y,Y,Y,,,,,
333022,,,North,UDAIPURWATI,RAJASTHAN,Y,Y,Y,,,,,
333052,,,North,UDAIPURWATI,RAJASTHAN,Y,Y,Y,,,,,
333111,,,North,UDAIPURWATI,RAJASTHAN,Y,Y,Y,,,,,
333301,,,North,UDAIPURWATI,RAJASTHAN,Y,Y,Y,,,,,
333302,,,North,UDAIPURWATI,RAJASTHAN,Y,Y,Y,,,,,
333303,,,North,UDAIPURWATI,RAJASTHAN,Y,Y,Y,,,,,
333306,,,North,UDAIPURWATI,RAJASTHAN,Y,Y,Y,,,,,
333307,,,North,UDAIPURWATI,RAJASTHAN,Y,Y,Y,,,,,
333309,,,North,UDAIPURWATI,RAJASTHAN,Y,Y,Y,,,,,
333311,,,North,UDAIPURWATI,RAJASTHAN,Y,Y,Y,,,,,
333312,,,North,UDAIPURWATI,RAJASTHAN,Y,Y,Y,,,,,
333313,,,North,UDAIPURWATI,RAJASTHAN,Y,Y,Y,,,,,
333314,,,North,UDAIPURWATI,RAJASTHAN,Y,Y,Y,,,,,
333315,,,North,UDAIPURWATI,RAJASTHAN,Y,Y,Y,,,,,
301426,,,North,VIRATNAGAR,RAJASTHAN,Y,Y,Y,,,,,
303111,,,North,VIRATNAGAR,RAJASTHAN,Y,Y,Y,,,,,
303112,,,North,VIRATNAGAR,RAJASTHAN,Y,Y,Y,,,,,
303113,,,North,VIRATNAGAR,RAJASTHAN,Y,Y,Y,,,,,
303114,,,North,VIRATNAGAR,RAJASTHAN,Y,Y,Y,,,,,
303115,,,North,VIRATNAGAR,RAJASTHAN,Y,Y,Y,,,,,
303116,,,North,VIRATNAGAR,RAJASTHAN,Y,Y,Y,,,,,
303117,,,North,VIRATNAGAR,RAJASTHAN,Y,Y,Y,,,,,
303118,,,North,VIRATNAGAR,RAJASTHAN,Y,Y,Y,,,,,
322205,,,North,WAZIRPUR,RAJASTHAN,N,N,Y,,,,,
322219,,,North,WAZIRPUR,RAJASTHAN,Y,Y,Y,,,,,
321406,,,North,Weir,RAJASTHAN,N,N,Y,,,,,
321407,,,North,Weir,RAJASTHAN,N,N,Y,,,,,
321409,,,North,Weir,RAJASTHAN,N,N,Y,,,,,
321601,,,North,Weir,RAJASTHAN,N,N,Y,,,,,
307510,,,North,Abu Road,RAJASTHAN,Y,Y,Y,,,,,
335701,,,North,ANOOPGARH,RAJASTHAN,Y,Y,Y,,,,,
325202,,,North,ANTA,RAJASTHAN,Y,Y,Y,,,,,
325209,,,North,ANTA,RAJASTHAN,Y,Y,Y,,,,,
311026,,,North,Asind,RAJASTHAN,N,N,Y,,,,,
311301,,,North,Asind,RAJASTHAN,N,N,Y,,,,,
311204,,,North,Badnaur,RAJASTHAN,Y,Y,Y,,,,,
305921,,,North,BADNOR,RAJASTHAN,Y,Y,Y,,,,,
311302,,,North,BADNOR,RAJASTHAN,Y,Y,Y,,,,,
342023,,,North,Balesar,RAJASTHAN,Y,Y,Y,,,,,
342028,,,North,Balesar,RAJASTHAN,Y,Y,Y,,,,,
344022,,,North,BALOTRA,RAJASTHAN,Y,Y,Y,,,,,
344023,,,North,Balotra,RAJASTHAN,N,N,Y,,,,,
344024,,,North,BALOTRA,RAJASTHAN,Y,Y,Y,,,,,
344028,,,North,Balotra,RAJASTHAN,N,N,Y,,,,,
344032,,,North,BALOTRA,RAJASTHAN,Y,Y,Y,,,,,
327001,,,North,Banswara,RAJASTHAN,Y,Y,Y,,,,,
327002,,,North,Banswara,RAJASTHAN,N,N,Y,,,,,
327007,,,North,Banswara,RAJASTHAN,N,N,Y,,,,,
327024,,,North,Banswara,RAJASTHAN,N,N,Y,,,,,
327025,,,North,Banswara,RAJASTHAN,N,N,Y,,,,,
327026,,,North,Banswara,RAJASTHAN,N,N,Y,,,,,
327603,,,North,Banswara,RAJASTHAN,N,N,Y,,,,,
327021,,,North,Banswara,RAJASTHAN,N,N,Y,,,,,
327023,,,North,Banswara,RAJASTHAN,N,N,Y,,,,,
325205,,,North,Baran,RAJASTHAN,Y,Y,Y,,,,,
325207,,,North,Baran,RAJASTHAN,N,N,Y,,,,,
325222,,,North,Baran,RAJASTHAN,N,N,Y,,,,,
325219,,,North,Baran,RAJASTHAN,Y,Y,Y,,,,,
325221,,,North,Baran,RAJASTHAN,N,N,Y,,,,,
325223,,,North,Baran,RAJASTHAN,N,N,Y,,,,,
328021,,,North,BARI RJ,RAJASTHAN,Y,Y,Y,,,,,
312403,,,North,Bari Sadri,RAJASTHAN,Y,Y,Y,,,,,
312404,,,North,Bari Sadri,RAJASTHAN,N,N,Y,,,,,
344001,,,North,BARMER,RAJASTHAN,Y,Y,Y,,,,,
344035,,,North,BARMER,RAJASTHAN,Y,Y,Y,,,,,
344601,,,North,Barmer,RAJASTHAN,N,N,Y,,,,,
321403,,,North,Bharatpur,RAJASTHAN,Y,Y,Y,,,,,
321404,,,North,Bharatpur,RAJASTHAN,Y,Y,Y,,,,,
301101,,,North,Bhilwara,RAJASTHAN,N,N,Y,,,,,
311001,,,North,Bhilwara,RAJASTHAN,Y,Y,Y,,,,,
311011,,,North,Bhilwara,RAJASTHAN,Y,Y,Y,,,,,
311012,,,North,Bhilwara,RAJASTHAN,Y,Y,Y,,,,,
311013,,,North,Bhilwara,RAJASTHAN,Y,Y,Y,,,,,
311028,,,North,Bhilwara,RAJASTHAN,N,N,Y,,,,,
311405,,,North,Bhilwara,RAJASTHAN,N,N,Y,,,,,
311802,,,North,Bhilwara,RAJASTHAN,Y,Y,Y,,,,,
343030,,,North,Bhinmal,RAJASTHAN,N,N,Y,,,,,
342603,,,North,BHOPALGARH,RAJASTHAN,N,N,Y,,,,,
342606,,,North,BHOPALGARH,RAJASTHAN,N,N,Y,,,,,
